timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/08/10 06:35:22.185, Tesla V100-PCIE-16GB, 46 %, 3 %, 548 MiB, 16384 MiB, 49
2026/08/10 06:35:27.185, Tesla V100-PCIE-16GB, 45 %, 3 %, 548 MiB, 16384 MiB, 49
2026/08/10 06:35:32.190, Tesla V100-PCIE-16GB, 49 %, 3 %, 548 MiB, 16384 MiB, 49
2026/08/10 06:35:37.191, Tesla V100-PCIE-16GB, 49 %, 3 %, 548 MiB, 16384 MiB, 49
2026/08/10 06:35:42.191, Tesla V100-PCIE-16GB, 49 %, 3 %, 548 MiB, 16384 MiB, 49
2026/08/10 06:35:47.192, Tesla V100-PCIE-16GB, 49 %, 3 %, 548 MiB, 16384 MiB, 49
2026/08/10 06:35:52.193, Tesla V100-PCIE-16GB, 49 %, 3 %, 548 MiB, 16384 MiB, 49
2026/08/10 06:35:57.194, Tesla V100-PCIE-16GB, 48 %, 3 %, 548 MiB, 16384 MiB, 49
2026/08/10 06:36:02.195, Tesla V100-PCIE-16GB, 50 %, 3 %, 548 MiB, 16384 MiB, 49
2026/08/10 06:36:07.195, Tesla V100-PCIE-16GB, 47 %, 3 %, 548 MiB, 16384 MiB, 49
